id,reading_date,kwh_value,contract_id
7458,2025-04-27 11:50:24,276.81,125
7459,2025-04-04 11:50:24,158.83,125
7460,2025-05-16 11:50:24,160.65,125
7461,2025-04-08 11:50:24,431.02,125
7462,2025-04-14 11:50:24,347.95,125
7463,2025-04-25 11:50:24,442.73,125
7464,2025-05-13 11:50:24,88.46,125
7465,2025-05-31 11:50:24,402.9,125
7466,2025-05-26 11:50:24,240.0,125
7467,2025-03-27 11:50:24,354.53,125
7468,2025-06-01 11:50:24,84.79,125
7469,2025-05-15 11:50:24,267.5,125
7470,2025-04-15 11:50:24,125.64,125
7471,2025-03-13 11:50:24,373.59,125
7472,2025-04-11 11:50:24,81.94,125
7473,2025-04-02 11:50:24,354.96,125
7474,2025-03-24 11:50:24,89.74,125
7475,2025-04-17 11:50:24,416.81,125
7476,2025-04-16 11:50:24,129.83,125
7477,2025-05-20 11:50:24,74.24,125
7478,2025-05-25 11:50:24,471.38,125
7479,2025-03-14 11:50:24,262.27,125
7480,2025-05-10 11:50:24,279.62,125
7481,2025-03-20 11:50:24,225.39,125
7482,2025-05-03 11:50:24,85.93,125
7483,2025-03-25 11:50:24,188.02,125
7484,2025-05-19 11:50:24,331.48,125
7485,2025-04-19 11:50:24,400.53,125
7486,2025-05-21 11:50:24,395.92,125
7487,2025-05-24 11:50:24,401.89,125
7488,2025-05-28 11:50:24,405.93,125
7489,2025-03-21 11:50:24,429.97,125
7490,2025-04-29 11:50:24,280.95,125
7491,2025-04-21 11:50:24,113.43,125
7492,2025-04-26 11:50:24,211.27,125
7493,2025-04-13 11:50:24,470.84,125
7494,2025-03-10 11:50:24,400.04,125
7495,2025-05-08 11:50:24,96.19,125
7496,2025-05-22 11:50:24,90.04,125
7497,2025-05-27 11:50:24,208.19,125
7498,2025-03-07 11:50:24,403.74,125
7499,2025-04-20 11:50:24,146.93,125
7500,2025-03-23 11:50:24,252.71,125
7501,2025-04-04 11:50:24,96.01,126
7502,2025-03-16 11:50:24,230.59,126
7503,2025-05-18 11:50:24,338.72,126
7504,2025-03-12 11:50:24,55.69,126
7505,2025-05-10 11:50:24,307.11,126
7506,2025-05-05 11:50:24,292.77,126
7507,2025-05-27 11:50:24,299.82,126
7508,2025-03-05 11:50:24,448.06,126
7509,2025-03-24 11:50:24,152.66,126
7510,2025-03-19 11:50:24,98.76,126
7511,2025-05-23 11:50:24,364.4,126
7512,2025-04-25 11:50:24,488.41,126
7513,2025-04-11 11:50:24,174.7,126
7514,2025-04-10 11:50:24,113.84,126
7515,2025-05-20 11:50:24,286.77,126
7516,2025-04-13 11:50:24,220.29,126
7517,2025-03-15 11:50:24,183.84,126
7518,2025-05-08 11:50:24,184.96,126
7519,2025-03-31 11:50:24,315.95,126
7520,2025-04-26 11:50:24,476.0,126
7521,2025-03-10 11:50:24,268.64,126
7522,2025-04-20 11:50:24,202.31,126
7523,2025-05-06 11:50:24,112.43,126
7524,2025-03-13 11:50:24,132.9,126
7525,2025-04-01 11:50:24,431.32,126
7526,2025-05-21 11:50:24,70.87,126
7527,2025-04-24 11:50:24,346.99,126
7528,2025-04-29 11:50:24,381.6,126
7529,2025-05-19 11:50:24,344.02,126
7530,2025-03-11 11:50:24,233.91,126
7531,2025-04-15 11:50:24,224.58,126
7532,2025-05-14 11:50:24,321.02,126
7533,2025-04-12 11:50:24,291.19,126
7534,2025-04-16 11:50:24,467.27,126
7535,2025-05-12 11:50:24,50.43,126
7536,2025-03-28 11:50:24,155.2,126
7537,2025-05-15 11:50:24,293.42,126
7538,2025-03-26 11:50:24,306.6,126
7539,2025-05-07 11:50:24,88.22,126
7540,2025-05-16 11:50:24,238.25,126
7541,2025-04-06 11:50:24,238.13,126
7542,2025-05-31 11:50:24,73.14,126
7543,2025-03-07 11:50:24,378.53,126
7544,2025-03-29 11:50:24,235.28,126
7545,2025-04-27 11:50:24,182.64,126
7546,2025-05-17 11:50:24,328.78,126
7547,2025-03-25 11:50:24,402.44,126
7548,2025-06-02 11:50:24,315.89,126
7549,2025-04-14 11:50:24,53.18,126
7550,2025-05-25 11:50:24,129.52,126
7551,2025-05-01 11:50:24,290.83,126
7552,2025-03-08 11:50:24,310.97,126
7553,2025-05-26 11:50:24,349.47,126
7554,2025-04-02 11:50:24,458.88,126
7555,2025-05-29 11:50:24,159.1,126
7556,2025-04-07 11:50:24,499.38,126
7557,2025-05-03 11:50:24,379.97,126
7558,2025-03-06 11:50:24,429.72,126
7559,2025-03-17 11:50:24,359.95,126
7560,2025-04-23 11:50:24,199.3,126
7561,2025-03-22 11:50:24,122.41,127
7562,2025-04-04 11:50:24,379.16,127
7563,2025-05-24 11:50:24,312.47,127
7564,2025-03-18 11:50:24,102.72,127
7565,2025-05-31 11:50:24,119.0,127
7566,2025-04-20 11:50:24,59.7,127
7567,2025-05-10 11:50:24,70.39,127
7568,2025-03-19 11:50:24,235.96,127
7569,2025-04-09 11:50:24,297.47,127
7570,2025-04-22 11:50:24,300.77,127
7571,2025-04-24 11:50:24,162.26,127
7572,2025-05-12 11:50:24,446.19,127
7573,2025-04-27 11:50:24,78.32,127
7574,2025-04-11 11:50:24,321.38,127
7575,2025-03-08 11:50:24,484.61,127
7576,2025-05-13 11:50:24,436.87,127
7577,2025-04-18 11:50:24,105.92,127
7578,2025-03-23 11:50:24,58.73,127
7579,2025-03-06 11:50:24,410.17,127
7580,2025-03-24 11:50:24,143.83,127
7581,2025-05-16 11:50:24,395.4,127
7582,2025-05-17 11:50:24,208.6,127
7583,2025-03-17 11:50:24,303.11,127
7584,2025-04-14 11:50:24,391.73,127
7585,2025-04-19 11:50:24,384.62,127
7586,2025-05-01 11:50:24,372.1,127
7587,2025-03-29 11:50:24,299.23,127
7588,2025-04-05 11:50:24,454.42,127
7589,2025-03-10 11:50:24,403.66,127
7590,2025-04-25 11:50:24,322.71,127
7591,2025-04-29 11:50:24,243.49,127
7592,2025-03-31 11:50:24,483.33,127
7593,2025-03-21 11:50:24,233.35,127
7594,2025-04-16 11:50:24,67.82,127
7595,2025-05-04 11:50:24,423.2,127
7596,2025-03-15 11:50:24,434.44,127
7597,2025-04-30 11:50:24,100.09,127
7598,2025-04-08 11:50:24,213.7,127
7599,2025-05-05 11:50:24,416.5,127
7600,2025-05-21 11:50:24,499.81,127
7601,2025-04-02 11:50:24,338.78,127
7602,2025-05-06 11:50:24,63.71,127
7603,2025-05-14 11:50:24,438.84,127
7604,2025-03-07 11:50:24,344.93,127
7605,2025-05-20 11:50:24,204.25,127
7606,2025-05-23 11:50:24,447.74,127
7607,2025-03-27 11:50:24,347.23,127
7608,2025-05-03 11:50:24,159.55,127
7609,2025-04-15 11:50:24,101.44,127
7610,2025-04-12 11:50:24,188.76,127
7611,2025-05-28 11:50:24,413.5,127
7612,2025-05-25 11:50:24,131.61,127
7613,2025-03-16 11:50:24,416.75,127
7614,2025-03-26 11:50:24,464.09,127
7615,2025-05-22 11:50:24,95.07,127
7616,2025-05-30 11:50:24,332.48,127
7617,2025-04-26 11:50:24,350.93,127
7618,2025-05-08 11:50:24,393.72,127
7619,2025-03-25 11:50:24,391.26,127
7620,2025-03-11 11:50:24,201.66,127
7621,2025-03-18 11:50:24,378.26,128
7622,2025-03-31 11:50:24,137.46,128
7623,2025-05-22 11:50:24,467.78,128
7624,2025-04-01 11:50:24,155.4,128
7625,2025-03-05 11:50:24,370.49,128
7626,2025-04-03 11:50:24,458.2,128
7627,2025-05-31 11:50:24,463.08,128
7628,2025-05-29 11:50:24,456.64,128
7629,2025-05-16 11:50:24,167.78,128
7630,2025-04-02 11:50:24,175.41,128
7631,2025-05-19 11:50:24,429.26,128
7632,2025-03-24 11:50:24,395.85,128
7633,2025-03-12 11:50:24,361.83,128
7634,2025-05-18 11:50:24,338.96,128
7635,2025-05-15 11:50:24,253.83,128
7636,2025-05-09 11:50:24,293.29,128
7637,2025-05-20 11:50:24,187.65,128
7638,2025-05-27 11:50:24,131.66,128
7639,2025-03-19 11:50:24,68.87,128
7640,2025-04-09 11:50:24,139.68,128
7641,2025-05-08 11:50:24,141.93,128
7642,2025-04-14 11:50:24,452.43,128
7643,2025-04-18 11:50:24,439.18,128
7644,2025-03-23 11:50:24,101.14,128
7645,2025-04-07 11:50:24,197.31,128
7646,2025-03-06 11:50:24,292.61,128
7647,2025-05-07 11:50:24,269.72,128
7648,2025-04-20 11:50:24,362.02,128
7649,2025-03-15 11:50:24,456.45,128
7650,2025-04-17 11:50:24,128.48,128
7651,2025-05-25 11:50:24,322.58,128
7652,2025-04-27 11:50:24,336.29,128
7653,2025-03-07 11:50:24,405.61,128
7654,2025-05-28 11:50:24,264.99,128
7655,2025-03-08 11:50:24,352.46,128
7656,2025-03-11 11:50:24,375.31,128
7657,2025-04-06 11:50:24,364.46,128
7658,2025-03-22 11:50:24,274.25,128
7659,2025-03-21 11:50:24,294.07,128
7660,2025-05-30 11:50:24,133.58,128
7661,2025-04-11 11:50:24,421.57,128
7662,2025-05-02 11:50:24,489.25,128
7663,2025-03-28 11:50:24,189.06,128
7664,2025-04-22 11:50:24,133.88,128
7665,2025-04-04 11:50:24,166.5,128
7666,2025-04-23 11:50:24,197.14,128
7667,2025-04-29 11:50:24,87.08,128
7668,2025-03-09 11:50:24,103.06,128
7669,2025-05-17 11:50:24,219.25,128
7670,2025-05-10 11:50:24,467.08,128
7671,2025-05-06 11:50:24,353.09,128
7672,2025-05-03 11:50:24,85.99,128
7673,2025-06-02 11:50:24,53.28,128
7674,2025-04-24 11:50:24,353.63,128
7675,2025-03-17 11:50:24,214.52,128
7676,2025-04-13 11:50:24,422.68,128
7677,2025-05-21 11:50:24,316.27,128
7678,2025-04-28 11:50:24,124.34,128
7679,2025-04-30 11:50:24,345.94,128
7680,2025-04-15 11:50:24,126.59,128
7681,2025-05-22 11:50:24,159.92,129
7682,2025-04-11 11:50:24,491.63,129
7683,2025-04-22 11:50:24,323.03,129
7684,2025-03-08 11:50:24,290.82,129
7685,2025-05-24 11:50:24,419.47,129
7686,2025-04-05 11:50:24,396.17,129
7687,2025-03-17 11:50:24,208.12,129
7688,2025-04-29 11:50:24,270.35,129
7689,2025-04-13 11:50:24,418.35,129
7690,2025-05-05 11:50:24,452.07,129
7691,2025-05-10 11:50:24,362.67,129
7692,2025-05-23 11:50:24,355.62,129
7693,2025-05-30 11:50:24,497.23,129
7694,2025-05-27 11:50:24,58.43,129
7695,2025-03-14 11:50:24,67.66,129
7696,2025-05-08 11:50:24,279.28,129
7697,2025-04-20 11:50:24,357.68,129
7698,2025-03-13 11:50:24,344.5,129
7699,2025-05-31 11:50:24,228.5,129
7700,2025-03-09 11:50:24,253.83,129
7701,2025-03-11 11:50:24,367.74,129
7702,2025-04-27 11:50:24,237.65,129
7703,2025-05-14 11:50:24,50.1,129
7704,2025-05-28 11:50:24,295.96,129
7705,2025-04-01 11:50:24,383.99,129
7706,2025-04-23 11:50:24,317.95,129
7707,2025-05-19 11:50:24,344.26,129
7708,2025-03-23 11:50:24,262.52,129
7709,2025-03-19 11:50:24,157.04,129
7710,2025-04-15 11:50:24,341.56,129
7711,2025-05-04 11:50:24,447.8,129
7712,2025-03-07 11:50:24,155.95,129
7713,2025-04-02 11:50:24,133.95,129
7714,2025-05-29 11:50:24,350.41,129
7715,2025-05-11 11:50:24,203.47,129
7716,2025-04-03 11:50:24,108.16,129
7717,2025-04-09 11:50:24,118.12,129
7718,2025-05-25 11:50:24,98.57,129
7719,2025-03-24 11:50:24,214.17,129
7720,2025-03-12 11:50:24,270.38,129
7721,2025-04-21 11:50:24,93.41,129
7722,2025-04-24 11:50:24,256.43,129
7723,2025-03-18 11:50:24,432.09,129
7724,2025-05-02 11:50:24,267.47,129
7725,2025-03-26 11:50:24,274.94,129
7726,2025-05-12 11:50:24,278.79,129
7727,2025-03-15 11:50:24,417.45,129
7728,2025-06-01 11:50:24,482.1,129
7729,2025-03-20 11:50:24,181.38,129
7730,2025-04-30 11:50:24,343.61,129
7731,2025-04-25 11:50:24,114.54,129
7732,2025-04-16 11:50:24,368.06,129
7733,2025-05-18 11:50:24,364.71,129
7734,2025-05-16 11:50:24,383.28,129
7735,2025-04-07 11:50:24,106.47,129
7736,2025-03-06 11:50:24,203.04,129
7737,2025-05-17 11:50:24,451.46,129
7738,2025-04-12 11:50:24,56.15,129
7739,2025-05-07 11:50:24,313.91,129
7740,2025-05-01 11:50:24,167.41,129
7741,2025-04-13 11:50:24,392.33,130
7742,2025-04-10 11:50:24,234.81,130
7743,2025-04-24 11:50:24,150.98,130
7744,2025-05-12 11:50:24,401.38,130
7745,2025-04-27 11:50:24,268.87,130
7746,2025-05-20 11:50:24,152.52,130
7747,2025-04-01 11:50:24,156.43,130
7748,2025-05-30 11:50:24,200.72,130
7749,2025-05-29 11:50:24,276.9,130
7750,2025-05-13 11:50:24,173.39,130
7751,2025-05-26 11:50:24,333.81,130
7752,2025-05-01 11:50:24,382.31,130
7753,2025-05-07 11:50:24,378.19,130
7754,2025-03-13 11:50:24,215.84,130
7755,2025-04-11 11:50:24,284.14,130
7756,2025-03-14 11:50:24,61.57,130
7757,2025-05-05 11:50:24,126.44,130
7758,2025-04-23 11:50:24,245.89,130
7759,2025-04-15 11:50:24,497.71,130
7760,2025-03-28 11:50:24,377.07,130
7761,2025-03-22 11:50:24,63.15,130
7762,2025-03-29 11:50:24,260.55,130
7763,2025-03-25 11:50:24,99.58,130
7764,2025-05-04 11:50:24,231.2,130
7765,2025-05-21 11:50:24,489.27,130
7766,2025-03-17 11:50:24,363.12,130
7767,2025-03-19 11:50:24,50.28,130
7768,2025-03-07 11:50:24,144.16,130
7769,2025-05-31 11:50:24,249.7,130
7770,2025-04-22 11:50:24,234.85,130
7771,2025-03-23 11:50:24,306.03,130
7772,2025-04-25 11:50:24,439.67,130
7773,2025-03-11 11:50:24,53.95,130
7774,2025-05-06 11:50:24,326.32,130
7775,2025-05-03 11:50:24,153.24,130
7776,2025-05-02 11:50:24,115.57,130
7777,2025-04-30 11:50:24,445.05,130
7778,2025-05-18 11:50:24,438.11,130
7779,2025-04-18 11:50:24,254.69,130
7780,2025-04-19 11:50:24,497.2,130
7781,2025-04-17 11:50:24,367.69,130
7782,2025-05-27 11:50:24,88.84,130
7783,2025-05-08 11:50:24,142.45,130
7784,2025-05-23 11:50:24,457.28,130
7785,2025-03-06 11:50:24,395.03,130
7786,2025-04-21 11:50:24,399.39,130
7787,2025-04-12 11:50:24,205.72,130
7788,2025-04-06 11:50:24,218.15,130
7789,2025-05-15 11:50:24,269.65,130
7790,2025-05-16 11:50:24,94.39,130
7791,2025-05-14 11:50:24,58.36,130
7792,2025-03-26 11:50:24,296.73,130
7793,2025-03-05 11:50:24,398.9,130
7794,2025-04-03 11:50:24,106.68,130
7795,2025-04-07 11:50:24,151.82,130
7796,2025-06-01 11:50:24,86.16,130
7797,2025-04-14 11:50:24,286.21,130
7798,2025-04-02 11:50:24,302.48,130
7799,2025-03-21 11:50:24,244.11,130
7800,2025-03-20 11:50:24,156.61,130
7801,2025-04-09 11:50:24,425.77,131
7802,2025-05-24 11:50:24,185.12,131
7803,2025-04-24 11:50:24,171.68,131
7804,2025-04-21 11:50:24,230.2,131
7805,2025-03-13 11:50:24,297.69,131
7806,2025-05-13 11:50:24,196.56,131
7807,2025-03-11 11:50:24,391.66,131
7808,2025-04-03 11:50:24,109.18,131
7809,2025-03-10 11:50:24,394.66,131
7810,2025-04-14 11:50:24,287.86,131
7811,2025-05-02 11:50:24,435.99,131
7812,2025-05-10 11:50:24,471.86,131
7813,2025-04-16 11:50:24,91.19,131
7814,2025-04-10 11:50:24,145.44,131
7815,2025-05-28 11:50:24,404.43,131
7816,2025-03-06 11:50:24,187.57,131
7817,2025-04-22 11:50:24,264.8,131
7818,2025-04-02 11:50:24,294.71,131
7819,2025-05-17 11:50:24,356.06,131
7820,2025-05-16 11:50:24,77.66,131
7821,2025-03-28 11:50:24,484.96,131
7822,2025-04-18 11:50:24,293.69,131
7823,2025-03-14 11:50:24,169.13,131
7824,2025-04-30 11:50:24,54.36,131
7825,2025-04-29 11:50:24,377.49,131
7826,2025-03-25 11:50:24,82.64,131
7827,2025-04-07 11:50:24,302.67,131
7828,2025-05-29 11:50:24,124.19,131
7829,2025-03-12 11:50:24,247.78,131
7830,2025-05-20 11:50:24,366.63,131
7831,2025-03-26 11:50:24,176.12,131
7832,2025-05-18 11:50:24,65.72,131
7833,2025-03-31 11:50:24,324.3,131
7834,2025-06-02 11:50:24,290.73,131
7835,2025-04-12 11:50:24,458.7,131
7836,2025-05-21 11:50:24,53.18,131
7837,2025-04-23 11:50:24,116.85,131
7838,2025-04-01 11:50:24,396.17,131
7839,2025-05-23 11:50:24,437.3,131
7840,2025-05-09 11:50:24,177.21,131
7841,2025-04-15 11:50:24,442.07,131
7842,2025-03-23 11:50:24,489.41,131
7843,2025-05-12 11:50:24,450.96,131
7844,2025-04-06 11:50:24,219.28,131
7845,2025-03-16 11:50:24,290.87,131
7846,2025-04-05 11:50:24,332.23,131
7847,2025-03-27 11:50:24,412.67,131
7848,2025-03-21 11:50:24,253.27,131
7849,2025-04-20 11:50:24,162.46,131
7850,2025-05-08 11:50:24,459.54,131
7851,2025-05-06 11:50:24,164.21,131
7852,2025-03-29 11:50:24,313.57,131
7853,2025-06-01 11:50:24,371.47,131
7854,2025-04-27 11:50:24,112.86,131
7855,2025-05-11 11:50:24,365.88,131
7856,2025-05-31 11:50:24,491.53,131
7857,2025-03-09 11:50:24,212.6,131
7858,2025-05-19 11:50:24,255.6,131
7859,2025-05-30 11:50:24,100.87,131
7860,2025-04-17 11:50:24,305.95,131
7861,2025-05-22 11:50:24,196.84,132
7862,2025-05-31 11:50:24,214.46,132
7863,2025-03-14 11:50:24,405.23,132
7864,2025-05-14 11:50:24,279.23,132
7865,2025-04-21 11:50:24,381.04,132
7866,2025-03-24 11:50:24,427.33,132
7867,2025-05-26 11:50:24,291.47,132
7868,2025-04-22 11:50:24,258.75,132
7869,2025-03-07 11:50:24,345.06,132
7870,2025-05-02 11:50:24,467.19,132
7871,2025-04-19 11:50:24,182.38,132
7872,2025-05-28 11:50:24,426.94,132
7873,2025-04-16 11:50:24,168.82,132
7874,2025-05-09 11:50:24,493.0,132
7875,2025-03-06 11:50:24,418.53,132
7876,2025-05-15 11:50:24,264.0,132
7877,2025-04-06 11:50:24,116.04,132
7878,2025-03-17 11:50:24,283.92,132
7879,2025-03-08 11:50:24,182.39,132
7880,2025-05-17 11:50:24,326.74,132
7881,2025-05-25 11:50:24,214.17,132
7882,2025-05-27 11:50:24,491.69,132
7883,2025-04-26 11:50:24,478.01,132
7884,2025-04-14 11:50:24,338.63,132
7885,2025-05-24 11:50:24,88.82,132
7886,2025-04-30 11:50:24,206.78,132
7887,2025-05-13 11:50:24,150.63,132
7888,2025-03-29 11:50:24,50.08,132
7889,2025-04-10 11:50:24,455.67,132
7890,2025-03-18 11:50:24,141.33,132
7891,2025-05-10 11:50:24,350.32,132
7892,2025-03-09 11:50:24,416.1,132
7893,2025-04-13 11:50:24,397.45,132
7894,2025-04-12 11:50:24,255.67,132
7895,2025-05-20 11:50:24,260.68,132
7896,2025-03-15 11:50:24,60.01,132
7897,2025-06-02 11:50:24,211.47,132
7898,2025-03-10 11:50:24,176.28,132
7899,2025-05-23 11:50:24,353.58,132
7900,2025-05-06 11:50:24,152.41,132
7901,2025-04-24 11:50:24,326.59,132
7902,2025-05-03 11:50:24,417.11,132
7903,2025-03-20 11:50:24,382.19,132
7904,2025-03-30 11:50:24,490.83,132
7905,2025-03-13 11:50:24,376.66,132
7906,2025-04-17 11:50:24,201.48,132
7907,2025-04-01 11:50:24,321.9,132
7908,2025-03-16 11:50:24,115.96,132
7909,2025-05-19 11:50:24,167.98,132
7910,2025-05-29 11:50:24,220.45,132
7911,2025-04-23 11:50:24,143.85,132
7912,2025-04-05 11:50:24,271.13,132
7913,2025-03-26 11:50:24,114.5,132
7914,2025-05-21 11:50:24,171.52,132
7915,2025-05-16 11:50:24,467.98,132
7916,2025-04-08 11:50:24,325.11,132
7917,2025-03-19 11:50:24,461.87,132
7918,2025-03-21 11:50:24,480.87,132
7919,2025-04-18 11:50:24,363.71,132
7920,2025-04-09 11:50:24,333.52,132
7921,2025-03-27 11:50:24,226.39,133
7922,2025-03-11 11:50:24,198.24,133
7923,2025-04-05 11:50:24,428.67,133
7924,2025-03-23 11:50:24,377.54,133
7925,2025-04-06 11:50:24,215.47,133
7926,2025-04-04 11:50:24,470.71,133
7927,2025-04-16 11:50:24,213.12,133
7928,2025-03-26 11:50:24,296.57,133
7929,2025-03-30 11:50:24,114.58,133
7930,2025-05-11 11:50:24,484.48,133
7931,2025-05-22 11:50:24,206.32,133
7932,2025-03-08 11:50:24,169.93,133
7933,2025-03-07 11:50:24,66.32,133
7934,2025-04-10 11:50:24,267.3,133
7935,2025-03-12 11:50:24,67.94,133
7936,2025-05-16 11:50:24,180.76,133
7937,2025-03-20 11:50:24,197.83,133
7938,2025-04-09 11:50:24,394.28,133
7939,2025-05-21 11:50:24,277.93,133
7940,2025-06-01 11:50:24,323.08,133
7941,2025-05-01 11:50:24,129.84,133
7942,2025-03-13 11:50:24,217.19,133
7943,2025-03-16 11:50:24,423.02,133
7944,2025-04-20 11:50:24,294.16,133
7945,2025-05-10 11:50:24,343.11,133
7946,2025-03-09 11:50:24,323.55,133
7947,2025-04-02 11:50:24,75.56,133
7948,2025-04-01 11:50:24,116.11,133
7949,2025-04-14 11:50:24,424.89,133
7950,2025-05-03 11:50:24,398.81,133
7951,2025-05-31 11:50:24,299.36,133
7952,2025-05-27 11:50:24,487.88,133
7953,2025-03-18 11:50:24,66.75,133
7954,2025-04-18 11:50:24,81.82,133
7955,2025-04-28 11:50:24,248.26,133
7956,2025-05-12 11:50:24,156.26,133
7957,2025-03-15 11:50:24,469.5,133
7958,2025-04-26 11:50:24,87.77,133
7959,2025-05-13 11:50:24,265.68,133
7960,2025-05-06 11:50:24,352.94,133
7961,2025-03-29 11:50:24,268.29,133
7962,2025-04-22 11:50:24,355.37,133
7963,2025-05-15 11:50:24,74.09,133
7964,2025-03-14 11:50:24,273.4,133
7965,2025-04-11 11:50:24,176.08,133
7966,2025-05-26 11:50:24,431.71,133
7967,2025-05-17 11:50:24,209.33,133
7968,2025-03-24 11:50:24,295.44,133
7969,2025-04-13 11:50:24,407.45,133
7970,2025-03-21 11:50:24,441.23,133
7971,2025-04-25 11:50:24,295.87,133
7972,2025-05-09 11:50:24,253.5,133
7973,2025-03-25 11:50:24,315.85,133
7974,2025-05-29 11:50:24,313.16,133
7975,2025-04-24 11:50:24,140.91,133
7976,2025-04-30 11:50:24,186.79,133
7977,2025-03-31 11:50:24,417.34,133
7978,2025-04-08 11:50:24,459.68,133
7979,2025-05-05 11:50:24,95.2,133
7980,2025-05-20 11:50:24,188.62,133
7981,2025-03-10 11:50:24,389.63,134
7982,2025-05-02 11:50:24,344.33,134
7983,2025-04-25 11:50:24,378.58,134
7984,2025-03-19 11:50:24,409.39,134
7985,2025-03-17 11:50:24,89.88,134
7986,2025-05-28 11:50:24,244.55,134
7987,2025-05-23 11:50:24,163.35,134
7988,2025-06-02 11:50:24,160.72,134
7989,2025-04-20 11:50:24,194.5,134
7990,2025-05-12 11:50:24,262.97,134
7991,2025-05-15 11:50:24,109.3,134
7992,2025-04-28 11:50:24,329.88,134
7993,2025-04-16 11:50:24,364.96,134
7994,2025-03-22 11:50:24,289.56,134
7995,2025-04-19 11:50:24,392.1,134
7996,2025-03-24 11:50:24,476.14,134
7997,2025-04-15 11:50:24,298.03,134
7998,2025-05-21 11:50:24,336.78,134
7999,2025-03-29 11:50:24,147.51,134
8000,2025-03-28 11:50:24,247.67,134
8001,2025-03-06 11:50:24,488.96,134
8002,2025-04-04 11:50:24,497.24,134
8003,2025-03-12 11:50:24,472.61,134
8004,2025-03-31 11:50:24,92.5,134
8005,2025-05-25 11:50:24,264.3,134
8006,2025-03-30 11:50:24,198.56,134
8007,2025-05-16 11:50:24,70.24,134
8008,2025-04-08 11:50:24,61.1,134
8009,2025-05-04 11:50:24,328.48,134
8010,2025-05-14 11:50:24,455.92,134
8011,2025-03-26 11:50:24,150.64,134
8012,2025-04-01 11:50:24,306.21,134
8013,2025-05-24 11:50:24,378.28,134
8014,2025-05-31 11:50:24,472.07,134
8015,2025-03-16 11:50:24,466.39,134
8016,2025-04-23 11:50:24,73.74,134
8017,2025-03-08 11:50:24,415.89,134
8018,2025-03-27 11:50:24,54.4,134
8019,2025-04-06 11:50:24,220.04,134
8020,2025-04-21 11:50:24,189.42,134
8021,2025-05-17 11:50:24,293.07,134
8022,2025-05-05 11:50:24,284.31,134
8023,2025-04-09 11:50:24,427.72,134
8024,2025-04-22 11:50:24,299.6,134
8025,2025-05-19 11:50:24,431.95,134
8026,2025-05-03 11:50:24,62.77,134
8027,2025-05-29 11:50:24,484.47,134
8028,2025-03-25 11:50:24,462.79,134
8029,2025-04-26 11:50:24,447.59,134
8030,2025-03-15 11:50:24,97.17,134
8031,2025-05-01 11:50:24,493.54,134
8032,2025-03-23 11:50:24,304.56,134
8033,2025-04-30 11:50:24,323.64,134
8034,2025-04-14 11:50:24,161.72,134
8035,2025-04-07 11:50:24,339.54,134
8036,2025-04-02 11:50:24,97.39,134
8037,2025-05-10 11:50:24,314.0,134
8038,2025-04-11 11:50:24,463.57,134
8039,2025-05-13 11:50:24,161.58,134
8040,2025-05-18 11:50:24,335.1,134
8041,2025-03-14 11:50:24,423.54,135
8042,2025-03-16 11:50:24,157.91,135
8043,2025-05-25 11:50:24,403.44,135
8044,2025-03-13 11:50:24,251.41,135
8045,2025-04-12 11:50:24,100.13,135
8046,2025-04-22 11:50:24,94.25,135
8047,2025-03-28 11:50:24,359.12,135
8048,2025-03-27 11:50:24,406.86,135
8049,2025-04-19 11:50:24,248.71,135
8050,2025-05-23 11:50:24,333.4,135
8051,2025-06-01 11:50:24,296.36,135
8052,2025-03-12 11:50:24,338.77,135
8053,2025-04-20 11:50:24,398.46,135
8054,2025-04-08 11:50:24,137.36,135
8055,2025-05-01 11:50:24,144.29,135
8056,2025-04-13 11:50:24,467.61,135
8057,2025-05-30 11:50:24,399.82,135
8058,2025-03-15 11:50:24,230.51,135
8059,2025-05-08 11:50:24,475.15,135
8060,2025-03-20 11:50:24,424.04,135
8061,2025-04-07 11:50:24,222.52,135
8062,2025-05-13 11:50:24,315.68,135
8063,2025-03-26 11:50:24,434.04,135
8064,2025-05-20 11:50:24,95.45,135
8065,2025-04-29 11:50:24,298.02,135
8066,2025-05-06 11:50:24,397.7,135
8067,2025-03-24 11:50:24,349.29,135
8068,2025-05-29 11:50:24,417.78,135
8069,2025-03-30 11:50:24,82.87,135
8070,2025-03-05 11:50:24,58.72,135
8071,2025-04-15 11:50:24,311.96,135
8072,2025-03-31 11:50:24,163.47,135
8073,2025-03-22 11:50:24,119.92,135
8074,2025-03-08 11:50:24,135.41,135
8075,2025-04-06 11:50:24,213.65,135
8076,2025-04-21 11:50:24,390.86,135
8077,2025-04-11 11:50:24,370.1,135
8078,2025-04-30 11:50:24,250.66,135
8079,2025-03-11 11:50:24,67.81,135
8080,2025-03-18 11:50:24,431.14,135
8081,2025-04-25 11:50:24,482.35,135
8082,2025-04-26 11:50:24,275.38,135
8083,2025-03-07 11:50:24,275.3,135
8084,2025-04-05 11:50:24,201.19,135
8085,2025-05-21 11:50:24,72.74,135
8086,2025-05-10 11:50:24,238.56,135
8087,2025-03-23 11:50:24,317.94,135
8088,2025-04-04 11:50:24,338.89,135
8089,2025-05-07 11:50:24,222.8,135
8090,2025-05-22 11:50:24,370.24,135
8091,2025-04-28 11:50:24,99.77,135
8092,2025-04-24 11:50:24,84.16,135
